protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
XP_002276056.1,1131,2,109,109,proteome
XP_002284419.2,1131,2,109,109,proteome
XP_010649398.1,1131,2,109,109,proteome
XP_010649404.1,1130,2,108,108,proteome
XP_059595484.1,1130,2,108,108,proteome
XP_002264093.1,1129,2,107,107,proteome
XP_002278263.1,1129,2,107,107,proteome
XP_010645905.1,1129,2,107,107,proteome
XP_010645906.1,1129,2,107,107,proteome
XP_010659215.1,1129,2,107,107,proteome
XP_010659420.1,1129,2,107,107,proteome
XP_059593924.1,1129,2,107,107,proteome
XP_010653773.1,1128,2,106,106,proteome
XP_019081651.2,1128,2,106,106,proteome
XP_059594083.1,1128,2,106,106,proteome
XP_059598320.1,1128,2,106,106,proteome
XP_059598322.1,1128,2,106,106,proteome
XP_059598325.1,1128,2,106,106,proteome
XP_059598327.1,1128,2,106,106,proteome
XP_059598333.1,1128,2,106,106,proteome
XP_002280099.1,1127,2,105,105,proteome
XP_002280668.1,1127,2,105,105,proteome
XP_010648617.1,1127,2,105,105,proteome
XP_010653303.1,1127,2,105,105,proteome
XP_010663692.1,1127,2,105,105,proteome
XP_002262850.2,1126,2,104,104,proteome
XP_003633961.1,1126,2,104,104,proteome
XP_059591539.1,1126,2,104,104,proteome
XP_059591540.1,1126,2,104,104,proteome
XP_059595466.1,1126,2,104,104,proteome
XP_002272290.1,1125,2,103,103,proteome
XP_010654341.1,1125,2,103,103,proteome
XP_010654554.1,1125,2,103,103,proteome
XP_019071926.2,1125,2,103,103,proteome
XP_019077236.1,1125,2,103,103,proteome
XP_059596421.1,1125,2,103,103,proteome
XP_002271671.1,1124,2,102,102,proteome
XP_002278610.1,1124,2,102,102,proteome
XP_002279640.2,1124,2,102,102,proteome
XP_010644340.1,1124,2,102,102,proteome
XP_010652793.1,1124,2,102,102,proteome
XP_010659783.1,1124,2,102,102,proteome
XP_059594438.1,1124,2,102,102,proteome
XP_059598979.1,1124,2,102,102,proteome
XP_002270804.3,1123,2,101,101,proteome
XP_010663029.2,1123,2,101,101,proteome
XP_002265992.3,1122,2,100,100,proteome
XP_010649801.1,1122,2,100,100,proteome
XP_010652794.1,1122,2,100,100,proteome
XP_010662237.1,1122,2,100,100,proteome
XP_002268217.1,1121,2,99,99,proteome
XP_002284914.1,1121,2,99,99,proteome
XP_010665401.2,1121,2,99,99,proteome
XP_019071940.2,1121,2,99,99,proteome
XP_059590384.1,1121,2,99,99,proteome
XP_059590385.1,1121,2,99,99,proteome
XP_059590386.1,1121,2,99,99,proteome
XP_059590387.1,1121,2,99,99,proteome
XP_059590388.1,1121,2,99,99,proteome
XP_059590389.1,1121,2,99,99,proteome
XP_059590390.1,1121,2,99,99,proteome
XP_059590391.1,1121,2,99,99,proteome
XP_059590392.1,1121,2,99,99,proteome
XP_059590393.1,1121,2,99,99,proteome
XP_059590394.1,1121,2,99,99,proteome
XP_059590395.1,1121,2,99,99,proteome
XP_059590396.1,1121,2,99,99,proteome
XP_059590397.1,1121,2,99,99,proteome
XP_059590398.1,1121,2,99,99,proteome
XP_059590399.1,1121,2,99,99,proteome
XP_059590400.1,1121,2,99,99,proteome
XP_059590401.1,1121,2,99,99,proteome
XP_059590402.1,1121,2,99,99,proteome
XP_059590403.1,1121,2,99,99,proteome
XP_059592777.1,1121,2,99,99,proteome
XP_002271552.1,1120,2,98,98,proteome
XP_002273607.2,1120,2,98,98,proteome
XP_059590551.1,1120,2,98,98,proteome
XP_059595131.1,1120,2,98,98,proteome
XP_059596327.1,1120,2,98,98,proteome
XP_059595307.1,1119,2,97,97,proteome
XP_002268724.1,1118,2,96,96,proteome
XP_002270207.2,1118,2,96,96,proteome
XP_010644099.1,1118,2,96,96,proteome
XP_019072845.1,1118,2,96,96,proteome
XP_059590287.1,1118,2,96,96,proteome
XP_059592778.1,1118,2,96,96,proteome
XP_059595308.1,1118,2,96,96,proteome
XP_002267555.1,1117,2,95,95,proteome
XP_002279386.1,1117,2,95,95,proteome
XP_010659066.1,1117,2,95,95,proteome
XP_010662436.1,1117,2,95,95,proteome
XP_059594603.1,1117,2,95,95,proteome
XP_059598134.1,1117,2,95,95,proteome
XP_059598135.1,1117,2,95,95,proteome
XP_002277700.1,1116,2,94,94,proteome
XP_002280032.1,1116,2,94,94,proteome
XP_002281591.1,1116,2,94,94,proteome
XP_002285720.1,1116,2,94,94,proteome
XP_010653226.1,1116,2,94,94,proteome
XP_010658923.1,1116,2,94,94,proteome
XP_010661052.1,1116,2,94,94,proteome
XP_059589694.1,1116,2,94,94,proteome
XP_059589696.1,1116,2,94,94,proteome
XP_059598133.1,1116,2,94,94,proteome
XP_002263912.2,1115,2,93,93,proteome
XP_002271823.2,1115,2,93,93,proteome
XP_002283306.2,1115,2,93,93,proteome
XP_010656700.1,1115,2,93,93,proteome
XP_010656729.3,1115,2,93,93,proteome
XP_010661053.1,1115,2,93,93,proteome
XP_010661054.1,1115,2,93,93,proteome
XP_002266400.1,1114,2,92,92,proteome
XP_010645604.1,1114,2,92,92,proteome
XP_010650166.1,1114,2,92,92,proteome
XP_010658885.1,1114,2,92,92,proteome
XP_010658886.1,1114,2,92,92,proteome
XP_010658887.1,1114,2,92,92,proteome
XP_002283327.1,1113,2,91,91,proteome
XP_010648755.1,1113,2,91,91,proteome
XP_010649570.1,1113,2,91,91,proteome
XP_010653798.1,1113,2,91,91,proteome
XP_010658888.1,1113,2,91,91,proteome
XP_019075112.1,1113,2,91,91,proteome
XP_019081750.1,1113,2,91,91,proteome
XP_059592265.1,1113,2,91,91,proteome
XP_059592266.1,1113,2,91,91,proteome
XP_059592267.1,1113,2,91,91,proteome
XP_059598304.1,1113,2,91,91,proteome
XP_003634262.1,1112,2,90,90,proteome
XP_010653389.1,1112,2,90,90,proteome
XP_010653799.1,1112,2,90,90,proteome
XP_059594926.1,1112,2,90,90,proteome
XP_002263001.1,1111,2,89,89,proteome
XP_010647727.1,1111,2,89,89,proteome
XP_010652346.1,1111,2,89,89,proteome
XP_010652347.1,1111,2,89,89,proteome
XP_010653390.1,1111,2,89,89,proteome
XP_010657762.1,1111,2,89,89,proteome
XP_010662491.2,1111,2,89,89,proteome
XP_059589695.1,1111,2,89,89,proteome
XP_059594471.1,1111,2,89,89,proteome
XP_002274141.2,1110,2,88,88,proteome
XP_002276609.1,1110,2,88,88,proteome
XP_010647728.1,1110,2,88,88,proteome
XP_010661056.1,1110,2,88,88,proteome
XP_019078761.1,1110,2,88,88,proteome
XP_019079531.1,1110,2,88,88,proteome
XP_059594472.1,1110,2,88,88,proteome
XP_059594474.1,1110,2,88,88,proteome
XP_002282958.2,1109,2,87,87,proteome
XP_010650217.1,1109,2,87,87,proteome
XP_010650218.1,1109,2,87,87,proteome
XP_010650220.1,1109,2,87,87,proteome
XP_010650995.1,1109,2,87,87,proteome
XP_010660906.1,1109,2,87,87,proteome
XP_059592940.1,1109,2,87,87,proteome
XP_059594475.1,1109,2,87,87,proteome
XP_002272182.1,1108,2,86,86,proteome
XP_010654011.1,1108,2,86,86,proteome
XP_010658924.1,1108,2,86,86,proteome
XP_019071806.2,1108,2,86,86,proteome
XP_002279847.2,1107,2,85,85,proteome
XP_010665396.2,1107,2,85,85,proteome
XP_019071991.1,1107,2,85,85,proteome
XP_002279036.1,1106,2,84,84,proteome
XP_003631309.2,1106,2,84,84,proteome
XP_010660082.1,1106,2,84,84,proteome
XP_019079035.2,1106,2,84,84,proteome
XP_059592429.1,1106,2,84,84,proteome
XP_059592430.1,1106,2,84,84,proteome
XP_059592431.1,1106,2,84,84,proteome
XP_059592432.1,1106,2,84,84,proteome
XP_059598639.1,1106,2,84,84,proteome
XP_002272110.1,1105,2,83,83,proteome
XP_002276115.1,1105,2,83,83,proteome
XP_010646459.1,1105,2,83,83,proteome
XP_010656338.1,1105,2,83,83,proteome
XP_019079161.1,1105,2,83,83,proteome
XP_019081813.1,1105,2,83,83,proteome
XP_019081814.1,1105,2,83,83,proteome
XP_059589652.1,1105,2,83,83,proteome
XP_059590249.1,1105,2,83,83,proteome
XP_059599393.1,1105,2,83,83,proteome
XP_010645610.1,1104,2,82,82,proteome
XP_010653391.1,1104,2,82,82,proteome
XP_010657379.1,1104,2,82,82,proteome
XP_019073273.1,1104,2,82,82,proteome
XP_059591911.1,1104,2,82,82,proteome
XP_059596973.1,1104,2,82,82,proteome
XP_059598418.1,1104,2,82,82,proteome
XP_010645791.1,1103,2,81,81,proteome
XP_010649878.1,1103,2,81,81,proteome
XP_010644138.2,1102,2,80,80,proteome
XP_010654018.1,1102,2,80,80,proteome
XP_019077128.1,1102,2,80,80,proteome
XP_002281604.2,1101,2,79,79,proteome
XP_010647680.1,1101,2,79,79,proteome
XP_010651631.1,1101,2,79,79,proteome
XP_010653998.1,1101,2,79,79,proteome
XP_059591187.1,1101,2,79,79,proteome
XP_059591188.1,1101,2,79,79,proteome
XP_059591189.1,1101,2,79,79,proteome
XP_059591190.1,1101,2,79,79,proteome
XP_059591191.1,1101,2,79,79,proteome
XP_059591192.1,1101,2,79,79,proteome
XP_059591193.1,1101,2,79,79,proteome
XP_059591194.1,1101,2,79,79,proteome
XP_059591195.1,1101,2,79,79,proteome
XP_059591196.1,1101,2,79,79,proteome
XP_059591197.1,1101,2,79,79,proteome
XP_059591198.1,1101,2,79,79,proteome
XP_059591348.1,1101,2,79,79,proteome
XP_059593788.1,1101,2,79,79,proteome
XP_010660655.1,1100,2,78,78,proteome
XP_010660660.1,1100,2,78,78,proteome
XP_002265665.1,1099,2,77,77,proteome
XP_010651209.1,1099,2,77,77,proteome
XP_010660786.1,1099,2,77,77,proteome
XP_019082028.1,1099,2,77,77,proteome
XP_059598859.1,1099,2,77,77,proteome
XP_010658406.1,1098,2,76,76,proteome
XP_010661233.3,1098,2,76,76,proteome
XP_010663148.1,1098,2,76,76,proteome
XP_002277635.1,1097,2,75,75,proteome
XP_010645921.1,1097,2,75,75,proteome
XP_010649379.1,1097,2,75,75,proteome
XP_010650661.1,1097,2,75,75,proteome
XP_002265955.1,1096,2,74,74,proteome
XP_019075592.1,1096,2,74,74,proteome
XP_059590539.1,1096,2,74,74,proteome
XP_059592730.1,1096,2,74,74,proteome
XP_010653646.1,1095,2,73,73,proteome
XP_010662604.1,1095,2,73,73,proteome
XP_010662606.1,1095,2,73,73,proteome
XP_019081585.1,1095,2,73,73,proteome
XP_059593407.1,1095,2,73,73,proteome
XP_059599309.1,1095,2,73,73,proteome
XP_002269025.4,1094,2,72,72,proteome
XP_002283635.1,1094,2,72,72,proteome
XP_010644043.1,1094,2,72,72,proteome
XP_010645442.1,1094,2,72,72,proteome
XP_010649747.1,1094,2,72,72,proteome
XP_010650611.3,1094,2,72,72,proteome
XP_010650656.2,1094,2,72,72,proteome
XP_002267870.2,1093,2,71,71,proteome
XP_010649748.1,1093,2,71,71,proteome
XP_010665403.2,1093,2,71,71,proteome
XP_019074021.1,1093,2,71,71,proteome
XP_019075367.1,1093,2,71,71,proteome
XP_019077737.2,1093,2,71,71,proteome
XP_019078803.1,1093,2,71,71,proteome
XP_059595742.1,1093,2,71,71,proteome
XP_059595743.1,1093,2,71,71,proteome
XP_059598338.1,1093,2,71,71,proteome
XP_059598342.1,1093,2,71,71,proteome
XP_002270977.1,1092,2,70,70,proteome
XP_002274482.1,1092,2,70,70,proteome
XP_010650609.2,1092,2,70,70,proteome
XP_010650657.3,1092,2,70,70,proteome
XP_019079939.1,1092,2,70,70,proteome
XP_059593880.1,1092,2,70,70,proteome
XP_002269779.2,1091,2,69,69,proteome
XP_002277713.1,1091,2,69,69,proteome
XP_002279485.2,1091,2,69,69,proteome
XP_010648895.2,1091,2,69,69,proteome
XP_010649408.1,1091,2,69,69,proteome
XP_010649412.1,1091,2,69,69,proteome
XP_010664964.3,1091,2,69,69,proteome
XP_019077290.1,1091,2,69,69,proteome
XP_019078813.2,1091,2,69,69,proteome
XP_059590211.1,1091,2,69,69,proteome
XP_059592031.1,1091,2,69,69,proteome
XP_059594870.1,1091,2,69,69,proteome
XP_059595395.1,1091,2,69,69,proteome
XP_059598305.1,1091,2,69,69,proteome
XP_010646790.2,1090,2,68,68,proteome
XP_010647784.1,1090,2,68,68,proteome
XP_010653400.1,1090,2,68,68,proteome
XP_019073896.2,1090,2,68,68,proteome
XP_059598306.1,1090,2,68,68,proteome
XP_059598307.1,1090,2,68,68,proteome
XP_002264385.1,1089,2,67,67,proteome
XP_002270356.4,1089,2,67,67,proteome
XP_002280735.1,1089,2,67,67,proteome
XP_010649347.1,1089,2,67,67,proteome
XP_010650607.2,1089,2,67,67,proteome
XP_059592529.1,1089,2,67,67,proteome
XP_059593147.1,1089,2,67,67,proteome
XP_002263673.2,1088,2,66,66,proteome
XP_002277079.1,1088,2,66,66,proteome
XP_002278001.2,1088,2,66,66,proteome
XP_002281492.1,1088,2,66,66,proteome
XP_019077466.1,1088,2,66,66,proteome
XP_059591759.1,1088,2,66,66,proteome
XP_059593143.1,1088,2,66,66,proteome
XP_059593145.1,1088,2,66,66,proteome
XP_059596070.1,1088,2,66,66,proteome
XP_002272857.1,1087,2,65,65,proteome
XP_003632603.2,1087,2,65,65,proteome
XP_010649487.1,1087,2,65,65,proteome
XP_010649488.1,1087,2,65,65,proteome
XP_010653789.1,1087,2,65,65,proteome
XP_019075821.1,1087,2,65,65,proteome
XP_059589594.1,1087,2,65,65,proteome
XP_059592558.1,1087,2,65,65,proteome
XP_059593497.1,1087,2,65,65,proteome
XP_059593498.1,1087,2,65,65,proteome
XP_059595171.1,1087,2,65,65,proteome
XP_059598640.1,1087,2,65,65,proteome
XP_002267359.3,1086,2,64,64,proteome
XP_010654041.1,1086,2,64,64,proteome
XP_010655858.1,1086,2,64,64,proteome
XP_010655859.1,1086,2,64,64,proteome
XP_010655860.1,1086,2,64,64,proteome
XP_010655861.1,1086,2,64,64,proteome
XP_059594913.1,1086,2,64,64,proteome
XP_059595863.1,1086,2,64,64,proteome
XP_059597799.1,1086,2,64,64,proteome
XP_002264666.1,1085,2,63,63,proteome
XP_002271225.1,1085,2,63,63,proteome
XP_010661057.1,1085,2,63,63,proteome
XP_010664790.1,1085,2,63,63,proteome
XP_010664791.1,1085,2,63,63,proteome
XP_002268621.1,1084,2,62,62,proteome
XP_010648652.1,1084,2,62,62,proteome
XP_019075551.1,1084,2,62,62,proteome
XP_002280582.1,1083,2,61,61,proteome
XP_010650606.1,1083,2,61,61,proteome
XP_010653639.1,1083,2,61,61,proteome
XP_010656283.1,1083,2,61,61,proteome
XP_010656284.1,1083,2,61,61,proteome
XP_010656403.1,1083,2,61,61,proteome
XP_010659737.1,1083,2,61,61,proteome
XP_010659738.1,1083,2,61,61,proteome
XP_010659739.1,1083,2,61,61,proteome
XP_010661802.1,1083,2,61,61,proteome
XP_010661803.1,1083,2,61,61,proteome
XP_010661973.1,1083,2,61,61,proteome
XP_059592779.1,1083,2,61,61,proteome
XP_059593912.1,1083,2,61,61,proteome
XP_059593913.1,1083,2,61,61,proteome
XP_059593914.1,1083,2,61,61,proteome
XP_059595739.1,1083,2,61,61,proteome
XP_059596489.1,1083,2,61,61,proteome
XP_059596490.1,1083,2,61,61,proteome
XP_059596491.1,1083,2,61,61,proteome
XP_059596492.1,1083,2,61,61,proteome
XP_059596493.1,1083,2,61,61,proteome
XP_059596494.1,1083,2,61,61,proteome
XP_059596495.1,1083,2,61,61,proteome
XP_059596496.1,1083,2,61,61,proteome
XP_059596497.1,1083,2,61,61,proteome
XP_059596498.1,1083,2,61,61,proteome
XP_002263569.3,1082,2,60,60,proteome
XP_002281342.2,1082,2,60,60,proteome
XP_010661804.1,1082,2,60,60,proteome
XP_019079348.1,1082,2,60,60,proteome
XP_019079349.1,1082,2,60,60,proteome
XP_019079394.1,1082,2,60,60,proteome
XP_059593943.1,1082,2,60,60,proteome
XP_059596423.1,1082,2,60,60,proteome
XP_059598921.1,1082,2,60,60,proteome
XP_002274787.1,1081,2,59,59,proteome
XP_002278997.1,1081,2,59,59,proteome
XP_059590064.1,1081,2,59,59,proteome
XP_002275787.1,1080,2,58,58,proteome
XP_002282024.1,1080,2,58,58,proteome
XP_059593034.1,1080,2,58,58,proteome
XP_059597450.1,1080,2,58,58,proteome
XP_002271744.2,1079,2,57,57,proteome
XP_002276685.3,1079,2,57,57,proteome
XP_010661884.1,1079,2,57,57,proteome
XP_010661885.1,1079,2,57,57,proteome
XP_010662607.1,1079,2,57,57,proteome
XP_010664555.1,1079,2,57,57,proteome
XP_059591046.1,1079,2,57,57,proteome
XP_002262829.2,1078,2,56,56,proteome
XP_002277564.3,1078,2,56,56,proteome
XP_010644808.1,1078,2,56,56,proteome
XP_010652054.1,1078,2,56,56,proteome
XP_010654356.1,1078,2,56,56,proteome
XP_010656879.1,1078,2,56,56,proteome
XP_010661058.1,1078,2,56,56,proteome
XP_010664556.1,1078,2,56,56,proteome
XP_019078539.1,1078,2,56,56,proteome
XP_019082074.1,1078,2,56,56,proteome
XP_059591242.1,1078,2,56,56,proteome
XP_059591243.1,1078,2,56,56,proteome
XP_059591244.1,1078,2,56,56,proteome
XP_059591245.1,1078,2,56,56,proteome
XP_059591246.1,1078,2,56,56,proteome
XP_059591247.1,1078,2,56,56,proteome
XP_059591248.1,1078,2,56,56,proteome
XP_059591356.1,1078,2,56,56,proteome
XP_059596739.1,1078,2,56,56,proteome
XP_059596740.1,1078,2,56,56,proteome
XP_010659838.1,1077,2,55,55,proteome
XP_010664557.1,1077,2,55,55,proteome
XP_002263925.3,1076,2,54,54,proteome
XP_002265056.1,1076,2,54,54,proteome
XP_002269663.1,1076,2,54,54,proteome
XP_002275630.1,1076,2,54,54,proteome
XP_010656192.1,1076,2,54,54,proteome
XP_010658367.1,1076,2,54,54,proteome
XP_010658368.1,1076,2,54,54,proteome
XP_010658369.1,1076,2,54,54,proteome
XP_010658370.1,1076,2,54,54,proteome
XP_010662976.1,1076,2,54,54,proteome
XP_010664558.1,1076,2,54,54,proteome
XP_019081257.1,1076,2,54,54,proteome
XP_059593069.1,1076,2,54,54,proteome
XP_059598230.1,1076,2,54,54,proteome
XP_002275074.2,1075,2,53,53,proteome
XP_002276354.2,1075,2,53,53,proteome
XP_010646758.2,1075,2,53,53,proteome
XP_010656883.1,1075,2,53,53,proteome
XP_010662980.1,1075,2,53,53,proteome
XP_019078424.1,1075,2,53,53,proteome
XP_002280871.2,1074,2,52,52,proteome
XP_010645042.1,1074,2,52,52,proteome
XP_010656298.1,1074,2,52,52,proteome
XP_010663667.1,1074,2,52,52,proteome
XP_010663668.1,1074,2,52,52,proteome
XP_010663669.1,1074,2,52,52,proteome
XP_010663670.1,1074,2,52,52,proteome
XP_019072669.1,1074,2,52,52,proteome
XP_019074462.2,1074,2,52,52,proteome
XP_019078951.2,1074,2,52,52,proteome
XP_059590184.1,1074,2,52,52,proteome
XP_059593915.1,1074,2,52,52,proteome
XP_010663660.1,1073,2,51,51,proteome
XP_010663893.1,1073,2,51,51,proteome
XP_019080574.1,1073,2,51,51,proteome
XP_019080575.1,1073,2,51,51,proteome
XP_059595279.1,1073,2,51,51,proteome
XP_059595280.1,1073,2,51,51,proteome
XP_019080576.1,1072,2,50,50,proteome
XP_059589653.1,1072,2,50,50,proteome
XP_002266404.4,1071,2,49,49,proteome
XP_002270774.2,1071,2,49,49,proteome
XP_002274101.1,1071,2,49,49,proteome
XP_002276824.2,1071,2,49,49,proteome
XP_010648730.1,1071,2,49,49,proteome
XP_010648733.1,1071,2,49,49,proteome
XP_010659733.1,1071,2,49,49,proteome
XP_010659734.1,1071,2,49,49,proteome
XP_010659735.1,1071,2,49,49,proteome
XP_010659736.1,1071,2,49,49,proteome
XP_019073340.2,1071,2,49,49,proteome
XP_059597787.1,1071,2,49,49,proteome
XP_059598982.1,1071,2,49,49,proteome
XP_002273784.1,1070,2,48,48,proteome
XP_002278062.2,1070,2,48,48,proteome
XP_003632604.1,1070,2,48,48,proteome
XP_010663836.1,1070,2,48,48,proteome
XP_019076686.1,1070,2,48,48,proteome
XP_059590291.1,1070,2,48,48,proteome
XP_059590292.1,1070,2,48,48,proteome
XP_059590293.1,1070,2,48,48,proteome
XP_059590294.1,1070,2,48,48,proteome
XP_059590295.1,1070,2,48,48,proteome
XP_059590296.1,1070,2,48,48,proteome
XP_059590297.1,1070,2,48,48,proteome
XP_059590298.1,1070,2,48,48,proteome
XP_059590299.1,1070,2,48,48,proteome
XP_059590300.1,1070,2,48,48,proteome
XP_059590301.1,1070,2,48,48,proteome
XP_059590302.1,1070,2,48,48,proteome
XP_059590303.1,1070,2,48,48,proteome
XP_059590304.1,1070,2,48,48,proteome
XP_059590305.1,1070,2,48,48,proteome
XP_059590306.1,1070,2,48,48,proteome
XP_059590307.1,1070,2,48,48,proteome
XP_059590308.1,1070,2,48,48,proteome
XP_059590309.1,1070,2,48,48,proteome
XP_059590310.1,1070,2,48,48,proteome
XP_059590311.1,1070,2,48,48,proteome
XP_059595372.1,1070,2,48,48,proteome
XP_059596017.1,1070,2,48,48,proteome
YP_567068.1,1070,2,48,48,proteome
XP_002262628.3,1069,2,47,47,proteome
XP_002271967.2,1069,2,47,47,proteome
XP_002279498.1,1069,2,47,47,proteome
XP_010656926.1,1069,2,47,47,proteome
XP_010663841.1,1069,2,47,47,proteome
XP_002279290.1,1068,2,46,46,proteome
XP_010655431.1,1068,2,46,46,proteome
XP_010663671.1,1068,2,46,46,proteome
XP_059592254.1,1068,2,46,46,proteome
XP_059595744.1,1068,2,46,46,proteome
XP_002265872.2,1067,2,45,45,proteome
XP_002271398.1,1067,2,45,45,proteome
XP_003631743.1,1067,2,45,45,proteome
XP_010650290.1,1067,2,45,45,proteome
XP_010655361.1,1067,2,45,45,proteome
XP_010655556.1,1067,2,45,45,proteome
XP_019077577.1,1067,2,45,45,proteome
XP_019081258.1,1067,2,45,45,proteome
XP_019081850.2,1067,2,45,45,proteome
XP_059595993.1,1067,2,45,45,proteome
XP_010650999.1,1066,2,44,44,proteome
XP_010659184.2,1066,2,44,44,proteome
XP_010660669.1,1066,2,44,44,proteome
XP_019072693.1,1066,2,44,44,proteome
XP_019080577.1,1066,2,44,44,proteome
XP_059598657.1,1066,2,44,44,proteome
XP_059598826.1,1066,2,44,44,proteome
XP_002280236.2,1065,2,43,43,proteome
XP_002283191.1,1065,2,43,43,proteome
XP_002283477.2,1065,2,43,43,proteome
XP_059590317.1,1065,2,43,43,proteome
XP_002264039.1,1064,2,42,42,proteome
XP_010657503.1,1064,2,42,42,proteome
XP_010664603.1,1064,2,42,42,proteome
XP_019072671.1,1064,2,42,42,proteome
XP_059589596.1,1064,2,42,42,proteome
XP_002270457.1,1063,2,41,41,proteome
XP_002277306.1,1063,2,41,41,proteome
XP_002283464.2,1063,2,41,41,proteome
XP_010649142.1,1063,2,41,41,proteome
XP_010657509.1,1063,2,41,41,proteome
XP_010658540.1,1063,2,41,41,proteome
XP_019077314.1,1063,2,41,41,proteome
XP_019078569.1,1063,2,41,41,proteome
XP_019078570.1,1063,2,41,41,proteome
XP_019078571.1,1063,2,41,41,proteome
XP_019078573.1,1063,2,41,41,proteome
XP_019078574.1,1063,2,41,41,proteome
XP_019078575.1,1063,2,41,41,proteome
XP_019081228.1,1063,2,41,41,proteome
XP_059592399.1,1063,2,41,41,proteome
XP_059593146.1,1063,2,41,41,proteome
XP_010655862.1,1062,2,40,40,proteome
XP_010655863.1,1062,2,40,40,proteome
XP_010661105.1,1062,2,40,40,proteome
XP_010662530.1,1062,2,40,40,proteome
XP_019076170.2,1062,2,40,40,proteome
XP_019080739.1,1062,2,40,40,proteome
XP_019082072.1,1062,2,40,40,proteome
XP_059596281.1,1062,2,40,40,proteome
XP_059596282.1,1062,2,40,40,proteome
XP_059598321.1,1062,2,40,40,proteome
XP_002280842.1,1061,2,39,39,proteome
XP_002284552.1,1061,2,39,39,proteome
XP_010651081.1,1061,2,39,39,proteome
XP_010661059.1,1061,2,39,39,proteome
XP_010661060.1,1061,2,39,39,proteome
XP_019080674.1,1061,2,39,39,proteome
XP_002266859.2,1060,2,38,38,proteome
XP_003633363.3,1060,2,38,38,proteome
XP_010649143.1,1060,2,38,38,proteome
XP_010663638.1,1060,2,38,38,proteome
XP_019072103.1,1060,2,38,38,proteome
XP_059592400.1,1060,2,38,38,proteome
XP_059592535.1,1060,2,38,38,proteome
XP_059596946.1,1060,2,38,38,proteome
XP_002280900.1,1059,2,37,37,proteome
XP_010648734.1,1059,2,37,37,proteome
XP_010648735.1,1059,2,37,37,proteome
XP_010653640.1,1059,2,37,37,proteome
XP_010655928.1,1059,2,37,37,proteome
XP_010657920.1,1059,2,37,37,proteome
XP_010662531.1,1059,2,37,37,proteome
XP_019073697.1,1059,2,37,37,proteome
XP_019073698.1,1059,2,37,37,proteome
XP_019075216.1,1059,2,37,37,proteome
XP_059592235.1,1059,2,37,37,proteome
XP_059596947.1,1059,2,37,37,proteome
XP_002282808.1,1058,2,36,36,proteome
XP_010659667.1,1058,2,36,36,proteome
XP_002263148.3,1057,2,35,35,proteome
XP_002278113.1,1057,2,35,35,proteome
XP_010656067.1,1057,2,35,35,proteome
XP_010656068.1,1057,2,35,35,proteome
XP_010658097.1,1057,2,35,35,proteome
XP_010661008.1,1057,2,35,35,proteome
XP_019073699.1,1057,2,35,35,proteome
XP_019078423.1,1057,2,35,35,proteome
XP_019078604.1,1057,2,35,35,proteome
XP_059592255.1,1057,2,35,35,proteome
XP_059596499.1,1057,2,35,35,proteome
XP_002284415.1,1056,2,34,34,proteome
XP_010651735.1,1056,2,34,34,proteome
XP_019082073.1,1056,2,34,34,proteome
XP_059590244.1,1056,2,34,34,proteome
XP_059594595.1,1056,2,34,34,proteome
XP_059594596.1,1056,2,34,34,proteome
XP_059598710.1,1056,2,34,34,proteome
XP_010647969.1,1055,2,33,33,proteome
XP_010656473.1,1055,2,33,33,proteome
XP_059590143.1,1055,2,33,33,proteome
XP_059590144.1,1055,2,33,33,proteome
XP_059590969.1,1055,2,33,33,proteome
XP_059590970.1,1055,2,33,33,proteome
XP_059592697.1,1055,2,33,33,proteome
XP_059592698.1,1055,2,33,33,proteome
XP_059593611.1,1055,2,33,33,proteome
XP_059593612.1,1055,2,33,33,proteome
XP_059595944.1,1055,2,33,33,proteome
XP_059598812.1,1055,2,33,33,proteome
XP_059598813.1,1055,2,33,33,proteome
XP_010645541.1,1054,2,32,32,proteome
XP_010645542.1,1054,2,32,32,proteome
XP_010645544.1,1054,2,32,32,proteome
XP_010654671.1,1054,2,32,32,proteome
XP_010659175.1,1054,2,32,32,proteome
XP_010659839.1,1054,2,32,32,proteome
XP_019073239.1,1054,2,32,32,proteome
XP_059593144.1,1054,2,32,32,proteome
XP_059595483.1,1054,2,32,32,proteome
XP_002280019.1,1053,2,31,31,proteome
XP_002282588.1,1053,2,31,31,proteome
XP_010648358.1,1053,2,31,31,proteome
XP_010661927.1,1053,2,31,31,proteome
XP_010664196.1,1053,2,31,31,proteome
XP_019073240.1,1053,2,31,31,proteome
XP_019077766.1,1053,2,31,31,proteome
XP_019077767.1,1053,2,31,31,proteome
XP_059589786.1,1053,2,31,31,proteome
XP_059592687.1,1053,2,31,31,proteome
XP_059592688.1,1053,2,31,31,proteome
XP_059592975.1,1053,2,31,31,proteome
XP_059593511.1,1053,2,31,31,proteome
XP_059593789.1,1053,2,31,31,proteome
XP_059595697.1,1053,2,31,31,proteome
XP_059595698.1,1053,2,31,31,proteome
XP_002265473.1,1052,2,30,30,proteome
XP_002266956.1,1052,2,30,30,proteome
XP_002280784.1,1052,2,30,30,proteome
XP_002282857.1,1052,2,30,30,proteome
XP_010644160.1,1052,2,30,30,proteome
XP_010644162.1,1052,2,30,30,proteome
XP_010644163.1,1052,2,30,30,proteome
