protein_id,blastp_default,blastp_filteroff,psiblast_default,psiblast_filteroff
NP_001031222.1,0.0,0.0,0.0,0.0
NP_001031224.1,0.0,0.0,0.0,0.0
NP_001031225.1,0.0,0.0,0.0,0.0
NP_001031226.1,0.0,0.0,0.0,0.0
NP_001031227.2,0.0,0.0,0.0,0.0
NP_001031228.1,0.0,0.0,0.0,0.0
NP_001031229.1,63.9,60.1,142.0,149.0
NP_001031230.1,0.0,0.0,0.0,0.0
NP_001031231.1,0.0,34.7,0.0,34.7
NP_001031232.1,170.0,174.0,411.0,433.0
NP_001031233.1,0.0,0.0,0.0,0.0
NP_001031234.1,0.0,0.0,0.0,0.0
NP_001031235.1,0.0,0.0,0.0,31.1
NP_001031236.1,0.0,0.0,0.0,0.0
NP_001031237.1,0.0,0.0,0.0,0.0
NP_001031238.1,0.0,0.0,0.0,0.0
NP_001031240.1,0.0,0.0,0.0,0.0
NP_001031241.1,0.0,0.0,0.0,0.0
NP_001031242.1,0.0,0.0,0.0,0.0
NP_001031243.1,0.0,0.0,0.0,0.0
NP_001031244.1,0.0,0.0,0.0,35.4
NP_001031245.1,0.0,0.0,0.0,0.0
NP_001031247.1,0.0,0.0,0.0,0.0
NP_001031249.1,0.0,0.0,0.0,0.0
NP_001031250.1,0.0,0.0,0.0,0.0
NP_001031251.1,0.0,0.0,0.0,0.0
NP_001031252.1,0.0,0.0,0.0,0.0
NP_001031253.1,0.0,0.0,0.0,0.0
NP_001031254.1,0.0,0.0,0.0,0.0
NP_001031255.1,0.0,0.0,0.0,0.0
NP_001031256.1,0.0,0.0,0.0,0.0
NP_001031257.1,0.0,0.0,0.0,0.0
NP_001031258.1,0.0,0.0,0.0,0.0
NP_001031259.1,0.0,0.0,0.0,0.0
NP_001031260.1,0.0,0.0,0.0,0.0
NP_001031261.1,0.0,0.0,0.0,0.0
NP_001031262.1,0.0,0.0,0.0,0.0
NP_001031263.1,0.0,0.0,0.0,0.0
NP_001031264.4,0.0,0.0,0.0,0.0
NP_001031265.1,0.0,0.0,0.0,0.0
NP_001031266.1,0.0,0.0,0.0,0.0
NP_001031267.1,0.0,0.0,0.0,0.0
NP_001031268.1,0.0,0.0,0.0,0.0
NP_001031269.1,0.0,0.0,0.0,0.0
NP_001031270.1,0.0,0.0,31.2,0.0
NP_001031271.1,0.0,0.0,31.2,0.0
NP_001031272.1,0.0,0.0,0.0,0.0
NP_001031273.1,0.0,0.0,0.0,0.0
NP_001031274.1,0.0,0.0,30.4,30.4
NP_001031275.1,0.0,0.0,0.0,0.0
NP_001031276.1,0.0,0.0,0.0,0.0
NP_001031277.1,0.0,0.0,0.0,0.0
NP_001031278.1,0.0,0.0,0.0,0.0
NP_001031280.1,0.0,0.0,0.0,0.0
NP_001031281.1,0.0,0.0,0.0,0.0
NP_001031283.1,0.0,0.0,0.0,32.7
NP_001031284.1,0.0,0.0,0.0,0.0
NP_001031285.4,0.0,0.0,0.0,0.0
NP_001031286.1,0.0,0.0,0.0,0.0
NP_001031287.1,0.0,0.0,0.0,0.0
NP_001031288.1,0.0,0.0,0.0,0.0
NP_001031289.1,0.0,0.0,0.0,0.0
NP_001031290.1,0.0,0.0,0.0,0.0
NP_001031291.1,0.0,0.0,0.0,0.0
NP_001031292.1,0.0,0.0,0.0,0.0
NP_001031293.1,0.0,0.0,0.0,0.0
NP_001031294.1,0.0,0.0,0.0,0.0
NP_001031295.1,0.0,0.0,0.0,0.0
NP_001031296.1,0.0,0.0,0.0,0.0
NP_001031298.1,0.0,0.0,0.0,0.0
NP_001031299.1,0.0,0.0,0.0,0.0
NP_001031301.1,0.0,0.0,0.0,0.0
NP_001031303.1,0.0,0.0,0.0,0.0
NP_001031304.1,0.0,0.0,0.0,0.0
NP_001031305.1,0.0,0.0,0.0,0.0
NP_001031306.2,0.0,0.0,0.0,0.0
NP_001031307.1,0.0,0.0,0.0,0.0
NP_001031308.1,0.0,0.0,0.0,0.0
NP_001031309.1,0.0,0.0,0.0,0.0
NP_001031310.1,0.0,0.0,0.0,0.0
NP_001031311.1,0.0,0.0,0.0,0.0
NP_001031312.1,0.0,0.0,0.0,0.0
NP_001031313.1,0.0,0.0,0.0,0.0
NP_001031314.1,0.0,0.0,0.0,0.0
NP_001031315.1,0.0,0.0,0.0,0.0
NP_001031316.1,0.0,0.0,0.0,0.0
NP_001031317.1,0.0,0.0,0.0,0.0
NP_001031318.1,0.0,0.0,0.0,0.0
NP_001031319.1,0.0,0.0,0.0,0.0
NP_001031320.1,0.0,0.0,0.0,0.0
NP_001031321.1,0.0,0.0,0.0,0.0
NP_001031322.1,0.0,0.0,0.0,0.0
NP_001031324.1,0.0,0.0,0.0,0.0
NP_001031325.1,0.0,0.0,0.0,0.0
NP_001031326.1,0.0,0.0,0.0,0.0
NP_001031327.1,0.0,0.0,0.0,0.0
NP_001031328.1,0.0,0.0,0.0,0.0
NP_001031329.1,0.0,0.0,0.0,0.0
NP_001031330.1,0.0,0.0,0.0,0.0
NP_001031331.1,0.0,0.0,0.0,0.0
NP_001031332.1,0.0,0.0,0.0,0.0
NP_001031333.1,0.0,0.0,0.0,0.0
NP_001031334.1,0.0,0.0,0.0,0.0
NP_001031335.1,0.0,0.0,0.0,0.0
NP_001031336.1,0.0,0.0,0.0,0.0
NP_001031337.1,0.0,0.0,0.0,0.0
NP_001031338.1,0.0,0.0,0.0,0.0
NP_001031339.1,0.0,0.0,0.0,0.0
NP_001031340.1,0.0,0.0,0.0,0.0
NP_001031341.1,0.0,0.0,0.0,0.0
NP_001031342.1,0.0,0.0,0.0,0.0
NP_001031343.1,0.0,0.0,0.0,0.0
NP_001031344.1,0.0,0.0,0.0,0.0
NP_001031345.1,0.0,0.0,0.0,0.0
NP_001031347.1,0.0,0.0,0.0,0.0
NP_001031348.1,0.0,0.0,0.0,0.0
NP_001031349.1,0.0,0.0,0.0,0.0
NP_001031350.1,0.0,0.0,0.0,0.0
NP_001031351.1,0.0,0.0,0.0,0.0
NP_001031352.1,0.0,0.0,0.0,0.0
NP_001031353.1,0.0,0.0,0.0,0.0
NP_001031354.1,0.0,0.0,0.0,0.0
NP_001031355.1,0.0,0.0,0.0,0.0
NP_001031356.1,0.0,0.0,0.0,0.0
NP_001031357.1,0.0,0.0,0.0,0.0
NP_001031358.1,0.0,0.0,0.0,0.0
NP_001031359.1,0.0,0.0,0.0,0.0
NP_001031360.1,0.0,0.0,0.0,0.0
NP_001031361.2,0.0,0.0,0.0,0.0
NP_001031362.2,0.0,0.0,0.0,0.0
NP_001031363.1,0.0,0.0,0.0,0.0
NP_001031364.2,0.0,0.0,0.0,0.0
NP_001031365.1,0.0,0.0,0.0,0.0
NP_001031366.1,0.0,0.0,0.0,0.0
NP_001031367.1,0.0,0.0,0.0,0.0
NP_001031368.1,0.0,0.0,0.0,0.0
NP_001031369.1,0.0,0.0,0.0,0.0
NP_001031371.1,0.0,0.0,0.0,0.0
NP_001031372.1,0.0,0.0,0.0,0.0
NP_001031373.1,183.0,178.0,248.0,244.0
NP_001031374.1,0.0,0.0,0.0,0.0
NP_001031375.1,0.0,0.0,0.0,27.8
NP_001031376.1,0.0,0.0,0.0,0.0
NP_001031377.1,0.0,0.0,0.0,0.0
NP_001031378.1,0.0,0.0,0.0,0.0
NP_001031379.1,0.0,0.0,0.0,0.0
NP_001031380.1,0.0,0.0,0.0,0.0
NP_001031381.1,0.0,0.0,0.0,0.0
NP_001031382.1,0.0,0.0,0.0,0.0
NP_001031383.1,0.0,0.0,0.0,0.0
NP_001031384.1,0.0,0.0,0.0,0.0
NP_001031385.1,0.0,0.0,0.0,0.0
NP_001031386.1,0.0,0.0,0.0,0.0
NP_001031387.1,0.0,0.0,0.0,0.0
NP_001031388.1,0.0,0.0,0.0,0.0
NP_001031389.1,0.0,0.0,0.0,0.0
NP_001031390.1,0.0,0.0,0.0,0.0
NP_001031391.1,0.0,0.0,0.0,0.0
NP_001031392.1,0.0,0.0,0.0,0.0
NP_001031393.1,0.0,0.0,0.0,0.0
NP_001031394.1,0.0,0.0,0.0,0.0
NP_001031395.1,0.0,0.0,0.0,0.0
NP_001031396.1,0.0,0.0,0.0,0.0
NP_001031397.1,0.0,0.0,0.0,0.0
NP_001031398.1,0.0,0.0,0.0,0.0
NP_001031399.1,0.0,0.0,0.0,0.0
NP_001031401.1,0.0,0.0,0.0,0.0
NP_001031402.1,0.0,0.0,0.0,0.0
NP_001031404.1,0.0,0.0,0.0,0.0
NP_001031405.1,0.0,0.0,0.0,0.0
NP_001031406.1,0.0,0.0,0.0,56.8
NP_001031407.1,0.0,0.0,0.0,0.0
NP_001031408.1,0.0,0.0,0.0,0.0
NP_001031409.1,0.0,0.0,0.0,0.0
NP_001031410.1,0.0,0.0,0.0,0.0
NP_001031411.1,0.0,0.0,0.0,0.0
NP_001031412.1,0.0,0.0,0.0,0.0
NP_001031413.1,0.0,0.0,0.0,0.0
NP_001031414.1,0.0,0.0,0.0,0.0
NP_001031415.1,0.0,0.0,0.0,0.0
NP_001031416.1,0.0,0.0,0.0,0.0
NP_001031417.1,0.0,0.0,0.0,0.0
NP_001031418.1,0.0,0.0,0.0,0.0
NP_001031419.1,0.0,0.0,0.0,0.0
NP_001031420.1,0.0,0.0,34.6,75.6
NP_001031421.1,0.0,30.8,0.0,30.8
NP_001031422.1,0.0,0.0,0.0,0.0
NP_001031423.1,0.0,0.0,0.0,0.0
NP_001031424.1,0.0,0.0,0.0,0.0
NP_001031425.1,0.0,0.0,0.0,0.0
NP_001031426.1,0.0,0.0,0.0,0.0
NP_001031427.1,90.5,87.0,212.0,210.0
NP_001031428.1,0.0,0.0,0.0,0.0
NP_001031429.1,0.0,0.0,0.0,0.0
NP_001031430.1,0.0,0.0,0.0,0.0
NP_001031431.1,0.0,0.0,0.0,0.0
NP_001031432.1,167.0,168.0,367.0,368.0
NP_001031433.1,0.0,0.0,0.0,0.0
NP_001031434.1,0.0,0.0,0.0,0.0
NP_001031435.1,213.0,208.0,312.0,310.0
NP_001031436.1,0.0,0.0,0.0,0.0
NP_001031437.2,0.0,0.0,0.0,31.2
NP_001031438.1,0.0,0.0,35.9,39.7
NP_001031439.1,489.0,485.0,489.0,485.0
NP_001031440.1,490.0,484.0,490.0,484.0
NP_001031441.1,0.0,0.0,0.0,0.0
NP_001031442.1,0.0,0.0,0.0,0.0
NP_001031443.1,0.0,0.0,0.0,0.0
NP_001031444.2,0.0,0.0,0.0,0.0
NP_001031445.1,0.0,0.0,0.0,0.0
NP_001031446.1,0.0,0.0,0.0,0.0
NP_001031447.1,0.0,0.0,57.2,46.4
NP_001031448.1,0.0,0.0,57.2,46.4
NP_001031449.1,0.0,0.0,0.0,0.0
NP_001031450.1,0.0,0.0,0.0,0.0
NP_001031451.1,0.0,0.0,0.0,0.0
NP_001031452.1,0.0,0.0,0.0,0.0
NP_001031453.1,0.0,0.0,0.0,0.0
NP_001031454.1,0.0,0.0,0.0,0.0
NP_001031455.1,0.0,0.0,0.0,0.0
NP_001031456.2,0.0,0.0,0.0,0.0
NP_001031457.1,0.0,0.0,0.0,0.0
NP_001031458.2,0.0,0.0,0.0,0.0
NP_001031460.1,0.0,0.0,0.0,0.0
NP_001031461.1,0.0,0.0,0.0,0.0
NP_001031463.1,0.0,0.0,36.8,34.1
NP_001031464.1,0.0,0.0,0.0,0.0
NP_001031465.1,0.0,0.0,0.0,0.0
NP_001031466.2,0.0,0.0,0.0,0.0
NP_001031467.1,0.0,0.0,0.0,0.0
NP_001031468.1,0.0,0.0,0.0,0.0
NP_001031469.1,0.0,0.0,0.0,0.0
NP_001031470.1,0.0,0.0,0.0,0.0
NP_001031471.1,0.0,0.0,0.0,0.0
NP_001031472.1,0.0,0.0,0.0,0.0
NP_001031473.1,0.0,0.0,0.0,0.0
NP_001031474.1,0.0,0.0,0.0,0.0
NP_001031475.1,0.0,0.0,0.0,0.0
NP_001031476.1,0.0,0.0,0.0,0.0
NP_001031477.1,0.0,0.0,0.0,0.0
NP_001031478.1,0.0,0.0,0.0,0.0
NP_001031479.2,0.0,0.0,0.0,0.0
NP_001031480.1,0.0,0.0,0.0,0.0
NP_001031481.1,0.0,0.0,35.8,33.2
NP_001031482.1,0.0,0.0,0.0,0.0
NP_001031483.1,0.0,0.0,0.0,0.0
NP_001031484.1,0.0,0.0,0.0,0.0
NP_001031485.1,0.0,0.0,0.0,0.0
NP_001031486.1,0.0,0.0,0.0,0.0
NP_001031487.1,0.0,0.0,0.0,0.0
NP_001031488.1,0.0,0.0,0.0,0.0
NP_001031489.1,0.0,0.0,0.0,0.0
NP_001031490.1,0.0,0.0,0.0,0.0
NP_001031491.1,0.0,0.0,0.0,0.0
NP_001031492.1,0.0,0.0,0.0,0.0
NP_001031493.1,0.0,0.0,0.0,0.0
NP_001031495.1,0.0,0.0,0.0,0.0
NP_001031496.1,0.0,0.0,0.0,0.0
NP_001031497.1,0.0,30.4,30.5,30.4
NP_001031498.1,130.0,129.0,233.0,231.0
NP_001031499.1,247.0,238.0,425.0,425.0
NP_001031500.1,0.0,0.0,0.0,0.0
NP_001031501.2,0.0,0.0,0.0,0.0
NP_001031502.1,0.0,0.0,0.0,0.0
NP_001031503.1,0.0,0.0,0.0,0.0
NP_001031504.1,0.0,0.0,0.0,0.0
NP_001031505.1,0.0,0.0,0.0,0.0
NP_001031506.1,0.0,0.0,0.0,0.0
NP_001031507.1,193.0,184.0,265.0,256.0
NP_001031508.1,0.0,0.0,0.0,0.0
NP_001031509.1,0.0,0.0,0.0,0.0
NP_001031510.1,0.0,0.0,0.0,0.0
NP_001031511.1,0.0,0.0,0.0,0.0
NP_001031513.1,0.0,0.0,0.0,0.0
NP_001031514.2,0.0,0.0,0.0,0.0
NP_001031515.1,0.0,0.0,0.0,0.0
NP_001031516.1,0.0,0.0,119.0,59.1
NP_001031517.1,0.0,0.0,63.3,66.8
NP_001031518.1,0.0,0.0,0.0,0.0
NP_001031519.1,0.0,0.0,0.0,0.0
NP_001031521.1,0.0,0.0,0.0,0.0
NP_001031522.1,0.0,0.0,0.0,0.0
NP_001031523.1,0.0,0.0,0.0,0.0
NP_001031524.1,0.0,0.0,0.0,0.0
NP_001031525.1,0.0,0.0,0.0,0.0
NP_001031526.1,0.0,0.0,0.0,0.0
NP_001031527.1,0.0,0.0,0.0,0.0
NP_001031528.1,0.0,0.0,0.0,0.0
NP_001031529.1,0.0,0.0,0.0,0.0
NP_001031530.1,0.0,0.0,0.0,0.0
NP_001031531.1,0.0,0.0,0.0,0.0
NP_001031532.1,0.0,0.0,0.0,0.0
NP_001031533.1,0.0,0.0,0.0,0.0
NP_001031534.1,0.0,0.0,0.0,0.0
NP_001031535.1,0.0,30.4,0.0,38.3
NP_001031536.1,0.0,0.0,0.0,0.0
NP_001031537.1,0.0,0.0,42.2,30.2
NP_001031538.1,0.0,0.0,0.0,0.0
NP_001031539.1,0.0,0.0,0.0,0.0
NP_001031540.1,0.0,0.0,0.0,0.0
NP_001031541.1,0.0,0.0,0.0,0.0
NP_001031542.1,0.0,0.0,0.0,0.0
NP_001031543.1,0.0,0.0,33.2,36.2
NP_001031544.1,0.0,0.0,0.0,0.0
NP_001031545.1,0.0,36.2,0.0,36.2
NP_001031546.1,0.0,0.0,0.0,0.0
NP_001031547.1,0.0,0.0,0.0,0.0
NP_001031548.1,0.0,0.0,0.0,0.0
NP_001031549.1,0.0,0.0,0.0,0.0
NP_001031550.1,0.0,0.0,0.0,0.0
NP_001031551.1,0.0,0.0,0.0,0.0
NP_001031552.1,192.0,197.0,250.0,258.0
NP_001031553.1,216.0,210.0,327.0,299.0
NP_001031554.1,0.0,0.0,0.0,0.0
NP_001031555.1,0.0,0.0,0.0,0.0
NP_001031556.1,0.0,0.0,0.0,0.0
NP_001031557.1,0.0,0.0,0.0,0.0
NP_001031558.1,0.0,0.0,0.0,0.0
NP_001031559.1,0.0,0.0,0.0,0.0
NP_001031560.1,0.0,0.0,0.0,0.0
NP_001031561.1,0.0,0.0,0.0,0.0
NP_001031562.1,0.0,0.0,0.0,0.0
NP_001031563.1,0.0,0.0,0.0,0.0
NP_001031565.1,0.0,0.0,0.0,0.0
NP_001031566.1,0.0,0.0,0.0,0.0
NP_001031567.1,0.0,0.0,0.0,0.0
NP_001031568.1,0.0,0.0,0.0,0.0
NP_001031569.1,0.0,0.0,0.0,0.0
NP_001031570.1,0.0,0.0,0.0,0.0
NP_001031571.1,0.0,0.0,0.0,0.0
NP_001031572.1,0.0,0.0,0.0,0.0
NP_001031573.1,0.0,0.0,0.0,0.0
NP_001031574.1,0.0,0.0,0.0,0.0
NP_001031575.1,0.0,0.0,0.0,0.0
NP_001031576.1,0.0,0.0,0.0,0.0
NP_001031577.1,0.0,0.0,0.0,0.0
NP_001031578.1,0.0,0.0,0.0,0.0
NP_001031579.1,0.0,0.0,34.2,43.9
NP_001031581.1,0.0,0.0,0.0,0.0
NP_001031582.1,0.0,0.0,0.0,0.0
NP_001031583.1,0.0,0.0,0.0,0.0
NP_001031584.1,0.0,0.0,102.0,118.0
NP_001031585.1,0.0,0.0,0.0,0.0
NP_001031586.1,0.0,0.0,0.0,0.0
NP_001031587.1,0.0,0.0,0.0,0.0
NP_001031589.1,0.0,0.0,0.0,0.0
NP_001031591.1,0.0,0.0,0.0,0.0
NP_001031592.1,0.0,0.0,0.0,0.0
NP_001031593.1,0.0,0.0,0.0,0.0
NP_001031594.1,0.0,0.0,0.0,0.0
NP_001031595.1,0.0,0.0,0.0,0.0
NP_001031598.1,0.0,0.0,0.0,0.0
NP_001031599.1,0.0,0.0,0.0,0.0
NP_001031600.1,0.0,0.0,0.0,0.0
NP_001031601.1,0.0,0.0,0.0,0.0
NP_001031602.1,0.0,0.0,0.0,0.0
NP_001031603.1,0.0,0.0,0.0,0.0
NP_001031604.1,0.0,0.0,0.0,0.0
NP_001031605.1,0.0,0.0,0.0,0.0
NP_001031606.1,0.0,0.0,0.0,0.0
NP_001031607.1,0.0,0.0,0.0,0.0
NP_001031608.1,0.0,0.0,0.0,0.0
NP_001031609.1,0.0,0.0,0.0,0.0
NP_001031610.1,0.0,0.0,0.0,0.0
NP_001031611.1,0.0,0.0,0.0,0.0
NP_001031613.1,0.0,0.0,0.0,0.0
NP_001031614.1,0.0,0.0,0.0,0.0
NP_001031615.1,0.0,0.0,0.0,0.0
NP_001031616.1,0.0,0.0,0.0,0.0
NP_001031617.1,0.0,0.0,0.0,0.0
NP_001031618.1,0.0,0.0,0.0,0.0
NP_001031619.1,0.0,0.0,0.0,0.0
NP_001031620.1,0.0,0.0,0.0,0.0
NP_001031621.1,0.0,0.0,30.8,31.7
NP_001031622.1,197.0,192.0,272.0,259.0
NP_001031623.1,0.0,0.0,0.0,0.0
NP_001031624.1,0.0,0.0,0.0,0.0
NP_001031625.1,0.0,0.0,0.0,0.0
NP_001031626.1,0.0,0.0,0.0,0.0
NP_001031627.1,0.0,0.0,0.0,0.0
NP_001031628.1,0.0,0.0,0.0,0.0
NP_001031630.1,0.0,0.0,0.0,0.0
NP_001031631.1,0.0,0.0,0.0,0.0
NP_001031632.1,0.0,0.0,0.0,0.0
NP_001031633.2,0.0,0.0,0.0,0.0
NP_001031635.5,0.0,0.0,0.0,0.0
NP_001031636.2,0.0,0.0,0.0,0.0
NP_001031637.1,0.0,0.0,0.0,0.0
NP_001031638.1,0.0,0.0,0.0,0.0
NP_001031639.1,0.0,0.0,0.0,0.0
NP_001031640.2,0.0,0.0,0.0,0.0
NP_001031641.1,0.0,0.0,0.0,0.0
NP_001031642.1,0.0,0.0,0.0,0.0
NP_001031643.1,0.0,0.0,0.0,0.0
NP_001031644.1,0.0,0.0,0.0,0.0
NP_001031645.1,0.0,0.0,0.0,0.0
NP_001031646.1,0.0,0.0,0.0,0.0
NP_001031647.1,0.0,0.0,0.0,0.0
NP_001031648.1,26.9,28.5,26.9,28.5
NP_001031649.2,81.3,87.4,103.0,130.0
NP_001031651.1,0.0,0.0,0.0,0.0
NP_001031652.1,298.0,289.0,347.0,335.0
NP_001031653.1,0.0,0.0,0.0,0.0
NP_001031654.1,0.0,0.0,0.0,30.5
NP_001031655.1,0.0,0.0,0.0,0.0
NP_001031656.1,0.0,0.0,0.0,0.0
NP_001031658.1,0.0,0.0,0.0,0.0
NP_001031659.2,0.0,30.0,0.0,30.0
NP_001031660.2,0.0,30.0,0.0,30.0
NP_001031661.2,0.0,0.0,0.0,0.0
NP_001031662.1,0.0,0.0,0.0,0.0
NP_001031663.1,0.0,0.0,0.0,0.0
NP_001031664.1,0.0,0.0,0.0,0.0
NP_001031665.1,0.0,0.0,0.0,0.0
NP_001031666.1,0.0,0.0,0.0,0.0
NP_001031667.1,0.0,0.0,0.0,0.0
NP_001031669.1,0.0,0.0,0.0,0.0
NP_001031670.1,0.0,0.0,0.0,0.0
NP_001031671.1,0.0,0.0,0.0,0.0
NP_001031672.1,0.0,0.0,0.0,0.0
NP_001031673.1,0.0,0.0,0.0,0.0
NP_001031674.1,0.0,0.0,0.0,0.0
NP_001031675.2,0.0,0.0,0.0,0.0
NP_001031676.1,0.0,0.0,0.0,0.0
NP_001031677.1,0.0,0.0,0.0,0.0
NP_001031678.1,372.0,392.0,372.0,392.0
NP_001031679.1,372.0,392.0,372.0,392.0
NP_001031680.2,372.0,392.0,372.0,392.0
NP_001031681.1,0.0,0.0,0.0,31.2
NP_001031682.1,0.0,32.3,0.0,81.7
NP_001031683.1,0.0,0.0,0.0,0.0
NP_001031684.1,0.0,0.0,0.0,0.0
NP_001031685.1,0.0,0.0,0.0,0.0
NP_001031686.1,0.0,0.0,0.0,0.0
NP_001031687.1,0.0,0.0,0.0,0.0
NP_001031689.2,0.0,0.0,0.0,0.0
NP_001031691.1,0.0,0.0,0.0,0.0
NP_001031692.1,0.0,0.0,0.0,0.0
NP_001031693.1,0.0,0.0,0.0,0.0
NP_001031694.1,0.0,0.0,0.0,0.0
NP_001031695.1,0.0,0.0,0.0,0.0
NP_001031696.1,0.0,0.0,0.0,0.0
NP_001031697.1,0.0,0.0,0.0,0.0
NP_001031698.1,0.0,0.0,0.0,0.0
NP_001031699.1,0.0,0.0,0.0,0.0
NP_001031700.1,0.0,0.0,0.0,0.0
NP_001031701.1,0.0,0.0,0.0,0.0
NP_001031702.1,0.0,0.0,0.0,40.1
NP_001031704.1,0.0,0.0,0.0,0.0
NP_001031705.2,0.0,0.0,0.0,0.0
NP_001031706.1,0.0,0.0,0.0,0.0
NP_001031707.1,0.0,0.0,0.0,0.0
NP_001031708.1,0.0,0.0,0.0,0.0
NP_001031709.1,0.0,0.0,60.6,47.1
NP_001031710.1,0.0,0.0,0.0,0.0
NP_001031711.1,400.0,405.0,478.0,467.0
NP_001031712.1,0.0,0.0,0.0,0.0
NP_001031713.1,0.0,0.0,0.0,0.0
NP_001031714.1,0.0,0.0,0.0,0.0
NP_001031715.1,0.0,0.0,0.0,0.0
NP_001031716.1,0.0,0.0,0.0,0.0
NP_001031717.1,0.0,0.0,0.0,0.0
NP_001031718.1,0.0,0.0,0.0,0.0
NP_001031719.1,0.0,0.0,0.0,0.0
NP_001031720.1,0.0,0.0,0.0,0.0
NP_001031721.1,0.0,0.0,0.0,0.0
NP_001031724.1,0.0,31.2,31.3,70.3
NP_001031725.1,0.0,0.0,0.0,0.0
NP_001031726.1,0.0,0.0,0.0,0.0
NP_001031727.1,0.0,0.0,0.0,0.0
NP_001031728.1,0.0,0.0,0.0,0.0
NP_001031729.1,0.0,0.0,0.0,41.6
NP_001031730.1,0.0,0.0,0.0,0.0
NP_001031731.1,0.0,0.0,0.0,0.0
NP_001031732.1,0.0,0.0,0.0,0.0
NP_001031733.1,0.0,0.0,0.0,0.0
NP_001031734.1,0.0,0.0,0.0,0.0
NP_001031735.1,0.0,0.0,0.0,0.0
NP_001031736.1,0.0,0.0,0.0,0.0
NP_001031737.1,0.0,0.0,36.6,31.2
NP_001031738.1,0.0,0.0,0.0,0.0
NP_001031739.1,0.0,0.0,0.0,0.0
NP_001031740.1,0.0,0.0,0.0,0.0
NP_001031741.1,0.0,0.0,0.0,0.0
NP_001031742.1,0.0,0.0,0.0,0.0
NP_001031743.1,0.0,0.0,0.0,0.0
NP_001031744.1,0.0,0.0,28.6,28.2
NP_001031745.1,0.0,0.0,0.0,0.0
NP_001031746.1,0.0,0.0,0.0,0.0
NP_001031747.1,0.0,0.0,0.0,0.0
NP_001031748.1,0.0,0.0,0.0,33.2
NP_001031749.1,0.0,0.0,0.0,0.0
NP_001031750.1,0.0,0.0,0.0,0.0
NP_001031751.1,88.6,88.6,198.0,196.0
NP_001031752.1,0.0,0.0,0.0,0.0
NP_001031753.1,0.0,0.0,0.0,28.6
NP_001031754.1,0.0,0.0,0.0,0.0
NP_001031755.1,0.0,0.0,0.0,0.0
NP_001031756.1,0.0,0.0,0.0,0.0
NP_001031757.1,0.0,0.0,0.0,0.0
NP_001031758.1,128.0,121.0,212.0,200.0
NP_001031759.1,0.0,0.0,0.0,0.0
NP_001031760.1,0.0,0.0,0.0,0.0
NP_001031763.1,0.0,0.0,64.0,50.8
NP_001031764.1,0.0,0.0,0.0,0.0
NP_001031765.1,0.0,0.0,0.0,38.5
NP_001031767.1,0.0,0.0,0.0,0.0
NP_001031768.1,0.0,0.0,0.0,0.0
NP_001031769.1,47.8,47.4,130.0,130.0
NP_001031770.1,0.0,0.0,0.0,38.6
NP_001031771.1,0.0,0.0,0.0,0.0
NP_001031772.1,0.0,0.0,0.0,0.0
NP_001031773.1,0.0,0.0,0.0,0.0
NP_001031774.1,89.7,88.6,191.0,184.0
NP_001031775.1,0.0,0.0,0.0,0.0
NP_001031776.1,0.0,0.0,0.0,0.0
NP_001031777.1,0.0,0.0,0.0,0.0
NP_001031778.1,0.0,0.0,0.0,0.0
NP_001031779.1,0.0,0.0,0.0,0.0
NP_001031780.2,67.8,66.2,173.0,175.0
NP_001031781.1,103.0,106.0,341.0,380.0
NP_001031782.1,0.0,0.0,0.0,0.0
NP_001031783.1,0.0,0.0,0.0,0.0
NP_001031784.1,0.0,0.0,0.0,0.0
NP_001031785.2,0.0,0.0,0.0,0.0
NP_001031787.1,0.0,0.0,0.0,0.0
NP_001031788.1,0.0,0.0,0.0,0.0
NP_001031789.1,0.0,0.0,0.0,0.0
NP_001031790.1,0.0,0.0,0.0,0.0
NP_001031791.1,0.0,0.0,0.0,0.0
NP_001031792.1,0.0,0.0,0.0,0.0
NP_001031793.1,0.0,0.0,0.0,0.0
NP_001031794.1,0.0,0.0,0.0,0.0
NP_001031795.1,0.0,0.0,0.0,0.0
NP_001031796.1,0.0,0.0,0.0,0.0
NP_001031797.4,0.0,0.0,0.0,32.0
NP_001031798.1,0.0,0.0,0.0,0.0
NP_001031799.1,0.0,0.0,0.0,0.0
NP_001031800.1,0.0,0.0,0.0,0.0
NP_001031801.1,0.0,0.0,0.0,0.0
NP_001031804.1,0.0,0.0,0.0,0.0
NP_001031805.1,0.0,0.0,0.0,0.0
NP_001031806.1,0.0,0.0,0.0,0.0
NP_001031807.1,0.0,0.0,0.0,0.0
NP_001031808.1,0.0,0.0,0.0,0.0
NP_001031809.1,0.0,0.0,0.0,0.0
NP_001031810.1,0.0,0.0,0.0,40.6
NP_001031811.1,0.0,0.0,0.0,0.0
NP_001031812.1,0.0,0.0,0.0,0.0
NP_001031813.1,0.0,0.0,0.0,0.0
NP_001031814.1,0.0,0.0,0.0,0.0
NP_001031815.1,0.0,0.0,0.0,0.0
NP_001031816.1,0.0,0.0,0.0,0.0
NP_001031819.1,0.0,0.0,0.0,0.0
NP_001031820.1,91.3,87.4,212.0,215.0
NP_001031821.1,0.0,0.0,0.0,0.0
NP_001031822.1,0.0,0.0,0.0,0.0
NP_001031823.1,0.0,0.0,0.0,0.0
